B365Player1,B365Player2,Best of,Date,Player1Pts,Player1Rank,Player1,Player1Sets,Round,Series,Surface,Player2Pts,Player2Rank,Player2,Player2Sets,Winner
29.0,1.005,5,2015-05-30,619,84,Kokkinakis T.,0,3rd Round,Grand Slam,Clay,13845,1,Djokovic N.,0,Djokovic N.
2.5,1.5,5,2015-05-30,985,45,Chardy J.,0,3rd Round,Grand Slam,Clay,1835,18,Goffin D.,0,Chardy J.
2.75,1.4,5,2015-05-30,970,46,Coric B.,0,3rd Round,Grand Slam,Clay,1125,37,Sock J.,0,Sock J.
1.22,4.0,5,2015-05-30,1625,21,Gasquet R.,0,3rd Round,Grand Slam,Clay,1970,17,Anderson K.,0,Gasquet R.
9.0,01.07,5,2015-05-30,826,60,Bolelli S.,0,3rd Round,Grand Slam,Clay,4490,8,Ferrer D.,0,Ferrer D.
01.01,26.0,5,2015-05-30,4570,7,Nadal R.,0,3rd Round,Grand Slam,Clay,465,120,Kuznetsov An.,0,Nadal R.
8.0,01.08,5,2015-05-31,677,74,Gabashvili T.,0,4th Round,Grand Slam,Clay,5220,5,Nishikori K.,0,Nishikori K.
3.0,1.4,5,2015-05-31,2045,15,Tsonga J.W.,0,4th Round,Grand Slam,Clay,5230,4,Berdych T.,0,Tsonga J.W.
3.5,1.3,5,2015-05-31,2210,13,Simon G.,0,4th Round,Grand Slam,Clay,3845,9,Wawrinka S.,0,Wawrinka S.
1.33,3.4,5,2015-06-01,4490,8,Ferrer D.,0,4th Round,Grand Slam,Clay,3370,10,Cilic M.,0,Ferrer D.
8.0,01.08,5,2015-06-01,985,45,Chardy J.,0,4th Round,Grand Slam,Clay,7040,3,Murray A.,0,Murray A.
1.33,3.4,5,2015-06-01,9235,2,Federer R.,0,4th Round,Grand Slam,Clay,2065,14,Monfils G.,0,Federer R.
9.0,01.07,5,2015-06-01,1125,37,Sock J.,0,4th Round,Grand Slam,Clay,4570,7,Nadal R.,0,Nadal R.
01.02,19.0,5,2015-06-01,13845,1,Djokovic N.,0,4th Round,Grand Slam,Clay,1625,21,Gasquet R.,0,Djokovic N.
1.28,3.75,5,2015-06-02,5220,5,Nishikori K.,0,Quarterfinals,Grand Slam,Clay,2045,15,Tsonga J.W.,0,Tsonga J.W.
2.75,1.44,5,2015-06-02,3845,9,Wawrinka S.,0,Quarterfinals,Grand Slam,Clay,9235,2,Federer R.,0,Wawrinka S.
3.4,1.33,5,2015-06-03,4570,7,Nadal R.,0,Quarterfinals,Grand Slam,Clay,13845,1,Djokovic N.,0,Djokovic N.
1.53,2.5,5,2015-06-03,7040,3,Murray A.,0,Quarterfinals,Grand Slam,Clay,4490,8,Ferrer D.,0,Murray A.
2.75,1.44,5,2015-06-05,2045,15,Tsonga J.W.,0,Semifinals,Grand Slam,Clay,3845,9,Wawrinka S.,0,Wawrinka S.
1.16,5.0,5,2015-06-06,13845,1,Djokovic N.,0,Semifinals,Grand Slam,Clay,7040,3,Murray A.,0,Djokovic N.
1.12,6.0,5,2015-06-07,13845,1,Djokovic N.,0,The Final,Grand Slam,Clay,3845,9,Wawrinka S.,0,Wawrinka S.
1.25,3.75,3,2015-06-08,880,53,Muller G.,0,1st Round,ATP250,Grass,647,78,Ilhan M.,0,Muller G.
3.75,1.25,3,2015-06-08,651,77,Kavcic B.,0,1st Round,ATP250,Grass,611,83,Haase R.,0,Haase R.
1.57,2.25,3,2015-06-08,895,52,Pospisil V.,0,1st Round,ATP250,Grass,436,122,Matosevic M.,0,Pospisil V.
1.53,2.37,3,2015-06-08,568,91,Nieminen J.,0,1st Round,ATP250,Grass,246,196,Copil M.,0,Copil M.
2.0,1.72,3,2015-06-09,1043,44,Sousa J.,0,1st Round,ATP250,Grass,620,81,Istomin D.,0,Sousa J.
6.5,1.11,3,2015-06-09,763,64,Gimeno-Traver D.,0,1st Round,ATP250,Grass,1045,42,Verdasco F.,0,Verdasco F.
2.75,1.4,3,2015-06-09,133,339,Chiudinelli M.,0,1st Round,ATP250,Grass,743,67,Paire B.,0,Chiudinelli M.
2.37,1.53,3,2015-06-09,789,62,Lu Y.H.,0,1st Round,ATP250,Grass,1188,32,Mannarino A.,0,Mannarino A.
2.0,1.72,3,2015-06-09,462,119,Marchenko I.,0,1st Round,ATP250,Grass,685,71,Youzhny M.,0,Marchenko I.
2.0,1.72,3,2015-06-09,334,158,De Schepper K.,0,1st Round,ATP250,Grass,480,109,Melzer J.,0,Melzer J.
1.57,2.25,3,2015-06-09,549,97,Mahut N.,0,1st Round,ATP250,Grass,475,112,Hewitt L.,0,Mahut N.
2.2,1.61,3,2015-06-09,567,93,Berankis R.,0,1st Round,ATP250,Grass,495,106,Ito T.,0,Ito T.
2.62,1.44,3,2015-06-10,611,83,Haase R.,0,2nd Round,ATP250,Grass,1045,42,Verdasco F.,0,Haase R.
3.0,1.36,3,2015-06-10,495,106,Ito T.,0,2nd Round,ATP250,Grass,1250,27,Karlovic I.,0,Karlovic I.
1.53,2.37,3,2015-06-10,880,53,Muller G.,0,2nd Round,ATP250,Grass,895,52,Pospisil V.,0,Muller G.
1.4,2.75,3,2015-06-10,1165,34,Garcia-Lopez G.,0,2nd Round,ATP250,Grass,246,196,Copil M.,0,Copil M.
2.1,1.66,3,2015-06-11,549,97,Mahut N.,0,2nd Round,ATP250,Grass,1705,21,Bautista Agut R.,0,Mahut N.
4.0,1.22,3,2015-06-11,133,339,Chiudinelli M.,0,2nd Round,ATP250,Grass,1188,32,Mannarino A.,0,Mannarino A.
2.75,1.4,3,2015-06-11,462,119,Marchenko I.,0,2nd Round,ATP250,Grass,1043,44,Sousa J.,0,Marchenko I.
2.25,1.57,3,2015-06-11,480,109,Melzer J.,0,2nd Round,ATP250,Grass,1915,15,Goffin D.,0,Goffin D.
2.62,1.44,3,2015-06-12,611,83,Haase R.,0,Quarterfinals,ATP250,Grass,1250,27,Karlovic I.,0,Haase R.
2.37,1.53,3,2015-06-12,1188,32,Mannarino A.,0,Quarterfinals,ATP250,Grass,549,97,Mahut N.,0,Mahut N.
1.28,3.5,3,2015-06-12,1915,15,Goffin D.,0,Quarterfinals,ATP250,Grass,462,119,Marchenko I.,0,Goffin D.
3.4,1.3,3,2015-06-12,246,196,Copil M.,0,Quarterfinals,ATP250,Grass,880,53,Muller G.,0,Muller G.
1.4,3.0,3,2015-06-13,549,97,Mahut N.,0,Semifinals,ATP250,Grass,611,83,Haase R.,0,Mahut N.
1.72,2.1,3,2015-06-13,880,53,Muller G.,0,Semifinals,ATP250,Grass,1915,15,Goffin D.,0,Goffin D.
2.1,1.72,3,2015-06-14,549,97,Mahut N.,0,The Final,ATP250,Grass,1915,15,Goffin D.,0,Mahut N.
2.75,1.4,3,2015-06-08,670,75,Dolgopolov O.,0,1st Round,ATP250,Grass,1240,29,Kohlschreiber P.,0,Kohlschreiber P.
1.33,3.25,3,2015-06-09,857,55,Haider-Maurer A.,0,1st Round,ATP250,Grass,132,344,Marterer M.,0,Haider-Maurer A.
3.4,1.3,3,2015-06-09,498,105,Struff J.L.,0,1st Round,ATP250,Grass,1355,24,Tomic B.,0,Tomic B.
1.5,2.5,3,2015-06-09,1242,28,Troicki V.,0,1st Round,ATP250,Grass,1050,41,Coric B.,0,Troicki V.
1.61,2.2,3,2015-06-09,1225,30,Thiem D.,0,1st Round,ATP250,Grass,70,502,Zverev M.,0,Zverev M.
1.61,2.2,3,2015-06-09,787,63,Baghdatis M.,0,1st Round,ATP250,Grass,1115,38,Rosol L.,0,Baghdatis M.
2.2,1.61,3,2015-06-09,106,404,Pavic M.,0,1st Round,ATP250,Grass,609,84,Zverev A.,0,Zverev A.
2.0,1.72,3,2015-06-09,1020,45,Seppi A.,0,1st Round,ATP250,Grass,1045,43,Becker B.,0,Seppi A.
1.66,2.1,3,2015-06-09,361,148,Gojowczyk P.,0,1st Round,ATP250,Grass,466,116,Bachinger M.,0,Bachinger M.
2.0,1.72,3,2015-06-09,895,50,Janowicz J.,0,1st Round,ATP250,Grass,507,104,Brown D.,0,Janowicz J.
3.25,1.33,3,2015-06-10,609,84,Zverev A.,0,2nd Round,ATP250,Grass,1242,28,Troicki V.,0,Troicki V.
1.14,5.5,3,2015-06-10,1885,16,Monfils G.,0,2nd Round,ATP250,Grass,857,55,Haider-Maurer A.,0,Monfils G.
1.44,2.62,3,2015-06-10,2245,14,Lopez F.,0,2nd Round,ATP250,Grass,753,66,Groth S.,0,Groth S.
1.22,4.0,3,2015-06-10,1240,29,Kohlschreiber P.,0,2nd Round,ATP250,Grass,895,50,Janowicz J.,0,Kohlschreiber P.
1.44,2.62,3,2015-06-11,1020,45,Seppi A.,0,2nd Round,ATP250,Grass,70,502,Zverev M.,0,Zverev M.
1.22,4.0,3,2015-06-11,2930,10,Nadal R.,0,2nd Round,ATP250,Grass,787,63,Baghdatis M.,0,Nadal R.
5.0,1.16,3,2015-06-11,466,116,Bachinger M.,0,2nd Round,ATP250,Grass,3460,9,Cilic M.,0,Cilic M.
2.25,1.57,3,2015-06-12,1885,16,Monfils G.,0,Quarterfinals,ATP250,Grass,1240,29,Kohlschreiber P.,0,Monfils G.
2.37,1.53,3,2015-06-12,1355,24,Tomic B.,0,Quarterfinals,ATP250,Grass,2930,10,Nadal R.,0,Nadal R.
1.2,4.33,3,2015-06-12,3460,9,Cilic M.,0,Quarterfinals,ATP250,Grass,70,502,Zverev M.,0,Cilic M.
2.1,1.66,3,2015-06-12,753,66,Groth S.,0,Quarterfinals,ATP250,Grass,1242,28,Troicki V.,0,Troicki V.
1.4,3.0,3,2015-06-13,2930,10,Nadal R.,0,Semifinals,ATP250,Grass,1885,16,Monfils G.,0,Nadal R.
1.5,2.62,3,2015-06-13,3460,9,Cilic M.,0,Semifinals,ATP250,Grass,1242,28,Troicki V.,0,Troicki V.
1.2,4.5,3,2015-06-14,2930,10,Nadal R.,0,The Final,ATP250,Grass,1242,28,Troicki V.,0,Nadal R.
1.9,1.8,3,2015-06-15,498,106,Struff J.L.,0,1st Round,ATP500,Grass,73,487,Mayer F.,0,Mayer F.
2.25,1.57,3,2015-06-15,1050,41,Coric B.,0,1st Round,ATP500,Grass,830,56,Young D.,0,Coric B.
2.62,1.44,3,2015-06-15,857,54,Haider-Maurer A.,0,1st Round,ATP500,Grass,474,114,Brown D.,0,Brown D.
2.2,1.61,3,2015-06-15,624,81,Zverev A.,0,1st Round,ATP500,Grass,564,93,Nieminen J.,0,Zverev A.
2.37,1.53,3,2015-06-15,557,94,Lacko L.,0,1st Round,ATP500,Grass,358,147,Falla A.,0,Falla A.
1.14,5.5,3,2015-06-15,9165,2,Federer R.,0,1st Round,ATP500,Grass,1195,31,Kohlschreiber P.,0,Federer R.
3.5,1.28,3,2015-06-16,790,62,Giraldo S.,0,1st Round,ATP500,Grass,1250,27,Karlovic I.,0,Karlovic I.
2.75,1.4,3,2015-06-16,870,53,Johnson S.,0,1st Round,ATP500,Grass,1355,24,Tomic B.,0,Johnson S.
6.0,1.12,3,2015-06-16,1225,29,Thiem D.,0,1st Round,ATP500,Grass,5570,5,Nishikori K.,0,Nishikori K.
2.25,1.57,3,2015-06-16,600,86,Gulbis E.,0,1st Round,ATP500,Grass,929,50,Stakhovsky S.,0,Gulbis E.
1.44,2.62,3,2015-06-16,980,46,Vesely J.,0,1st Round,ATP500,Grass,802,59,Kukushkin M.,0,Kukushkin M.
1.28,3.5,3,2015-06-16,1885,16,Monfils G.,0,1st Round,ATP500,Grass,1067,39,Rosol L.,0,Monfils G.
1.57,2.25,3,2015-06-16,20,849,Haas T.,0,1st Round,ATP500,Grass,1020,45,Seppi A.,0,Seppi A.
1.36,3.0,3,2015-06-16,905,51,Janowicz J.,0,1st Round,ATP500,Grass,1502,23,Cuevas P.,0,Janowicz J.
15.0,01.03,3,2015-06-16,941,49,Estrella Burgos V.,0,1st Round,ATP500,Grass,5050,6,Berdych T.,0,Berdych T.
1.53,2.37,3,2015-06-16,1710,20,Robredo T.,0,1st Round,ATP500,Grass,567,92,Berankis R.,0,Robredo T.
1.4,2.75,3,2015-06-17,870,53,Johnson S.,0,2nd Round,ATP500,Grass,73,487,Mayer F.,0,Mayer F.
1.36,3.0,3,2015-06-17,1250,27,Karlovic I.,0,2nd Round,ATP500,Grass,624,81,Zverev A.,0,Karlovic I.
7.0,1.1,3,2015-06-17,1050,41,Coric B.,0,2nd Round,ATP500,Grass,5050,6,Berdych T.,0,Berdych T.
1.11,6.5,3,2015-06-17,9165,2,Federer R.,0,2nd Round,ATP500,Grass,600,86,Gulbis E.,0,Federer R.
2.37,1.53,3,2015-06-18,358,147,Falla A.,0,2nd Round,ATP500,Grass,905,51,Janowicz J.,0,Janowicz J.
1.16,5.0,3,2015-06-18,5570,5,Nishikori K.,0,2nd Round,ATP500,Grass,474,114,Brown D.,0,Nishikori K.
2.2,1.61,3,2015-06-18,1710,20,Robredo T.,0,2nd Round,ATP500,Grass,1020,45,Seppi A.,0,Seppi A.
1.18,4.5,3,2015-06-18,1885,16,Monfils G.,0,2nd Round,ATP500,Grass,802,59,Kukushkin M.,0,Monfils G.
1.28,3.5,3,2015-06-19,5050,6,Berdych T.,0,Quarterfinals,ATP500,Grass,1250,27,Karlovic I.,0,Karlovic I.
1.14,5.5,3,2015-06-19,5570,5,Nishikori K.,0,Quarterfinals,ATP500,Grass,905,51,Janowicz J.,0,Nishikori K.
10.0,01.06,3,2015-06-19,73,487,Mayer F.,0,Quarterfinals,ATP500,Grass,9165,2,Federer R.,0,Federer R.
1.16,5.0,3,2015-06-20,9165,2,Federer R.,0,Semifinals,ATP500,Grass,1250,27,Karlovic I.,0,Federer R.
8.0,01.08,3,2015-06-21,1020,45,Seppi A.,0,The Final,ATP500,Grass,9165,2,Federer R.,0,Federer R.
1.2,4.33,3,2015-06-15,1165,34,Garcia-Lopez G.,0,1st Round,ATP500,Grass,1125,36,Andujar P.,0,Garcia-Lopez G.
1.72,2.0,3,2015-06-15,1705,21,Bautista Agut R.,0,1st Round,ATP500,Grass,1045,42,Verdasco F.,0,Verdasco F.
1.33,3.25,3,2015-06-15,1715,19,Gasquet R.,0,1st Round,ATP500,Grass,846,55,Bolelli S.,0,Gasquet R.
3.75,1.25,3,2015-06-15,465,117,Hewitt L.,0,1st Round,ATP500,Grass,1880,17,Anderson K.,0,Anderson K.
1.14,5.5,3,2015-06-15,4440,8,Raonic M.,0,1st Round,ATP500,Grass,483,109,Ward J.,0,Raonic M.
4.5,1.18,3,2015-06-16,335,158,Donaldson J.,0,1st Round,ATP500,Grass,1845,18,Isner J.,0,Isner J.
1.53,2.37,3,2015-06-16,5790,4,Wawrinka S.,0,1st Round,ATP500,Grass,1245,28,Kyrgios N.,0,Wawrinka S.
3.0,1.36,3,2015-06-16,685,71,Youzhny M.,0,1st Round,ATP500,Grass,953,48,Muller G.,0,Muller G.
1.36,3.0,3,2015-06-16,1354,25,Troicki V.,0,1st Round,ATP500,Grass,429,128,Mathieu P.H.,0,Troicki V.
3.0,1.36,3,2015-06-16,1080,38,Querrey S.,0,1st Round,ATP500,Grass,2600,11,Dimitrov G.,0,Dimitrov G.
4.33,1.2,3,2015-06-16,645,79,Dolgopolov O.,0,1st Round,ATP500,Grass,3135,10,Nadal R.,0,Dolgopolov O.
2.1,1.66,3,2015-06-16,2010,15,Goffin D.,0,1st Round,ATP500,Grass,2300,13,Simon G.,0,Simon G.
2.37,1.53,3,2015-06-16,693,70,Kokkinakis T.,0,1st Round,ATP500,Grass,1120,37,Chardy J.,0,Kokkinakis T.
10.0,01.06,3,2015-06-16,764,63,Lu Y.H.,0,1st Round,ATP500,Grass,7040,3,Murray A.,0,Murray A.
1.25,3.75,3,2015-06-16,2140,14,Lopez F.,0,1st Round,ATP500,Grass,1043,44,Sousa J.,0,Lopez F.
3.4,1.3,3,2015-06-16,1188,32,Mannarino A.,0,1st Round,ATP500,Grass,3540,9,Cilic M.,0,Cilic M.
1.44,2.62,3,2015-06-17,2300,13,Simon G.,0,2nd Round,ATP500,Grass,693,70,Kokkinakis T.,0,Simon G.
1.33,3.25,3,2015-06-17,5790,4,Wawrinka S.,0,2nd Round,ATP500,Grass,1880,17,Anderson K.,0,Anderson K.
1.72,2.0,3,2015-06-17,4440,8,Raonic M.,0,2nd Round,ATP500,Grass,1715,19,Gasquet R.,0,Raonic M.
1.36,3.0,3,2015-06-17,645,79,Dolgopolov O.,0,2nd Round,ATP500,Grass,1165,34,Garcia-Lopez G.,0,Garcia-Lopez G.
3.4,1.3,3,2015-06-18,953,48,Muller G.,0,2nd Round,ATP500,Grass,2600,11,Dimitrov G.,0,Muller G.
9.0,01.07,3,2015-06-18,1045,42,Verdasco F.,0,2nd Round,ATP500,Grass,7040,3,Murray A.,0,Murray A.
1.9,1.8,3,2015-06-18,1845,18,Isner J.,0,2nd Round,ATP500,Grass,2140,14,Lopez F.,0,Isner J.
1.5,2.5,3,2015-06-18,3540,9,Cilic M.,0,2nd Round,ATP500,Grass,1354,25,Troicki V.,0,Troicki V.
1.36,3.0,3,2015-06-19,1880,17,Anderson K.,0,Quarterfinals,ATP500,Grass,1165,34,Garcia-Lopez G.,0,Anderson K.
1.3,3.4,3,2015-06-19,4440,8,Raonic M.,0,Quarterfinals,ATP500,Grass,2300,13,Simon G.,0,Simon G.
1.1,7.0,3,2015-06-19,7040,3,Murray A.,0,Quarterfinals,ATP500,Grass,953,48,Muller G.,0,Murray A.
1.61,2.2,3,2015-06-19,1845,18,Isner J.,0,Quarterfinals,ATP500,Grass,1354,25,Troicki V.,0,Troicki V.
1.57,2.37,3,2015-06-20,1880,17,Anderson K.,0,Semifinals,ATP500,Grass,2300,13,Simon G.,0,Anderson K.
6.0,1.12,3,2015-06-21,1354,25,Troicki V.,0,Semifinals,ATP500,Grass,7040,3,Murray A.,0,Murray A.
1.16,5.0,3,2015-06-21,7040,3,Murray A.,0,The Final,ATP500,Grass,1880,17,Anderson K.,0,Murray A.
3.4,1.3,3,2015-06-21,830,57,Young D.,0,1st Round,ATP500,Grass,670,75,Dolgopolov O.,0,Dolgopolov O.
1.66,2.1,3,2015-06-21,550,92,Istomin D.,0,1st Round,ATP500,Grass,370,145,Almagro N.,0,Istomin D.
2.0,1.72,3,2015-06-21,827,58,Kukushkin M.,0,1st Round,ATP500,Grass,669,76,Zverev A.,0,Zverev A.
2.2,1.61,3,2015-06-21,929,49,Stakhovsky S.,0,1st Round,ATP500,Grass,895,52,Johnson S.,0,Stakhovsky S.
2.5,1.5,3,2015-06-21,758,64,Ramos A.,0,1st Round,ATP500,Grass,661,78,Chung H.,0,Chung H.
1.5,2.5,3,2015-06-22,790,60,Giraldo S.,0,1st Round,ATP500,Grass,857,55,Haider-Maurer A.,0,Giraldo S.
3.75,1.25,3,2015-06-22,760,63,Schwartzman D.,0,1st Round,ATP500,Grass,678,74,Bedene A.,0,Bedene A.
2.0,1.72,3,2015-06-22,620,83,Jaziri M.,0,1st Round,ATP500,Grass,509,101,Edmund K.,0,Jaziri M.
3.4,1.3,3,2015-06-22,575,90,Soeda G.,0,1st Round,ATP500,Grass,846,56,Bolelli S.,0,Bolelli S.
1.28,3.5,3,2015-06-22,602,85,Sela D.,0,1st Round,ATP500,Grass,763,62,Gimeno-Traver D.,0,Sela D.
1.66,2.1,3,2015-06-23,755,66,Carreno-Busta P.,0,1st Round,ATP500,Grass,27,761,Fritz T.,0,Fritz T.
1.8,1.9,3,2015-06-23,743,68,Groth S.,0,1st Round,ATP500,Grass,127,356,Zverev M.,0,Groth S.
2.75,1.4,3,2015-06-23,541,95,Bemelmans R.,0,1st Round,ATP500,Grass,764,61,Lu Y.H.,0,Lu Y.H.
2.2,1.61,3,2015-06-23,682,72,Smyczek T.,0,1st Round,ATP500,Grass,483,110,Ward J.,0,Smyczek T.
2.75,1.4,3,2015-06-23,678,74,Bedene A.,0,2nd Round,ATP500,Grass,1188,34,Mannarino A.,0,Mannarino A.
2.37,1.53,3,2015-06-23,1502,23,Cuevas P.,0,2nd Round,ATP500,Grass,602,85,Sela D.,0,Cuevas P.
2.62,1.44,3,2015-06-23,1100,38,Klizan M.,0,2nd Round,ATP500,Grass,846,56,Bolelli S.,0,Bolelli S.
3.4,1.3,3,2015-06-23,797,59,Baghdatis M.,0,2nd Round,ATP500,Grass,4490,7,Ferrer D.,0,Baghdatis M.
2.25,1.57,3,2015-06-23,1065,41,Bellucci T.,0,2nd Round,ATP500,Grass,669,76,Zverev A.,0,Zverev A.
1.33,3.25,3,2015-06-23,1010,44,Querrey S.,0,2nd Round,ATP500,Grass,790,60,Giraldo S.,0,Querrey S.
2.2,1.61,3,2015-06-23,661,78,Chung H.,0,2nd Round,ATP500,Grass,1580,21,Mayer L.,0,Mayer L.
1.4,2.75,3,2015-06-23,980,46,Vesely J.,0,2nd Round,ATP500,Grass,682,72,Smyczek T.,0,Vesely J.
1.5,2.5,3,2015-06-23,1494,24,Troicki V.,0,2nd Round,ATP500,Grass,929,49,Stakhovsky S.,0,Stakhovsky S.
1.36,3.0,3,2015-06-23,550,92,Istomin D.,0,2nd Round,ATP500,Grass,1170,35,Monaco J.,0,Istomin D.
3.0,1.36,3,2015-06-23,620,83,Jaziri M.,0,2nd Round,ATP500,Grass,1225,30,Thiem D.,0,Thiem D.
2.25,1.57,3,2015-06-23,764,61,Lu Y.H.,0,2nd Round,ATP500,Grass,1280,27,Seppi A.,0,Lu Y.H.
6.5,1.11,3,2015-06-23,1125,36,Andujar P.,0,2nd Round,ATP500,Grass,670,75,Dolgopolov O.,0,Dolgopolov O.
1.12,6.0,3,2015-06-23,1935,16,Lopez F.,0,2nd Round,ATP500,Grass,27,761,Fritz T.,0,Lopez F.
3.75,1.25,3,2015-06-23,715,70,Granollers M.,0,2nd Round,ATP500,Grass,2435,13,Simon G.,0,Simon G.
3.0,1.36,3,2015-06-23,986,45,Sousa J.,0,2nd Round,ATP500,Grass,743,68,Groth S.,0,Sousa J.
2.0,1.72,3,2015-06-24,1188,34,Mannarino A.,0,3rd Round,ATP500,Grass,846,56,Bolelli S.,0,Bolelli S.
1.9,1.8,3,2015-06-24,550,92,Istomin D.,0,3rd Round,ATP500,Grass,929,49,Stakhovsky S.,0,Istomin D.
2.75,1.4,3,2015-06-24,669,76,Zverev A.,0,3rd Round,ATP500,Grass,797,59,Baghdatis M.,0,Baghdatis M.
1.2,4.33,3,2015-06-24,1010,44,Querrey S.,0,3rd Round,ATP500,Grass,1502,23,Cuevas P.,0,Querrey S.
2.1,1.66,3,2015-06-24,980,46,Vesely J.,0,3rd Round,ATP500,Grass,1580,21,Mayer L.,0,Mayer L.
1.53,2.37,3,2015-06-24,2435,13,Simon G.,0,3rd Round,ATP500,Grass,986,45,Sousa J.,0,Simon G.
2.37,1.53,3,2015-06-24,1225,30,Thiem D.,0,3rd Round,ATP500,Grass,670,75,Dolgopolov O.,0,Dolgopolov O.
3.25,1.33,3,2015-06-24,764,61,Lu Y.H.,0,3rd Round,ATP500,Grass,1935,16,Lopez F.,0,Lu Y.H.
2.2,1.61,3,2015-06-25,846,56,Bolelli S.,0,Quarterfinals,ATP500,Grass,797,59,Baghdatis M.,0,Baghdatis M.
1.66,2.1,3,2015-06-25,550,92,Istomin D.,0,Quarterfinals,ATP500,Grass,1580,21,Mayer L.,0,Istomin D.
1.61,2.2,3,2015-06-25,2435,13,Simon G.,0,Quarterfinals,ATP500,Grass,1010,44,Querrey S.,0,Querrey S.
1.5,2.5,3,2015-06-25,670,75,Dolgopolov O.,0,Quarterfinals,ATP500,Grass,764,61,Lu Y.H.,0,Dolgopolov O.
1.9,1.9,3,2015-06-26,670,75,Dolgopolov O.,0,Semifinals,ATP500,Grass,1010,44,Querrey S.,0,Querrey S.
2.75,1.44,3,2015-06-27,550,92,Istomin D.,0,The Final,ATP500,Grass,1010,44,Querrey S.,0,Istomin D.
1.44,2.62,5,2015-06-29,391,138,Matosevic M.,0,1st Round,Grand Slam,Grass,282,182,Broady L.,0,Broady L.
01.02,17.0,5,2015-06-29,3540,9,Cilic M.,0,1st Round,Grand Slam,Grass,294,174,Moriya H.,0,Cilic M.
2.37,1.53,5,2015-06-29,617,85,Sela D.,0,1st Round,Grand Slam,Grass,1235,30,Thiem D.,0,Thiem D.
1.57,2.25,5,2015-06-29,715,72,Granollers M.,0,1st Round,Grand Slam,Grass,76,486,Tipsarevic J.,0,Granollers M.
6.5,1.11,5,2015-06-29,431,128,Zeballos H.,0,1st Round,Grand Slam,Grass,2010,15,Goffin D.,0,Goffin D.
1.28,3.5,5,2015-06-29,1045,43,Verdasco F.,0,1st Round,Grand Slam,Grass,1100,39,Klizan M.,0,Verdasco F.
13.0,01.04,5,2015-06-29,760,64,Schwartzman D.,0,1st Round,Grand Slam,Grass,1245,29,Kyrgios N.,0,Kyrgios N.
1.53,2.37,5,2015-06-29,1605,21,Mayer L.,0,1st Round,Grand Slam,Grass,723,71,Kokkinakis T.,0,Mayer L.
10.0,01.06,5,2015-06-29,575,91,Soeda G.,0,1st Round,Grand Slam,Grass,1890,17,Isner J.,0,Isner J.
01.03,15.0,5,2015-06-29,13845,1,Djokovic N.,0,1st Round,Grand Slam,Grass,1195,33,Kohlschreiber P.,0,Djokovic N.
1.53,2.37,5,2015-06-29,465,118,Hewitt L.,0,1st Round,Grand Slam,Grass,564,92,Nieminen J.,0,Nieminen J.
3.4,1.3,5,2015-06-29,1170,35,Monaco J.,0,1st Round,Grand Slam,Grass,163,294,Mayer F.,0,Monaco J.
4.0,1.22,5,2015-06-29,871,55,Bolelli S.,0,1st Round,Grand Slam,Grass,5660,5,Nishikori K.,0,Nishikori K.
1.16,5.0,5,2015-06-29,1355,26,Tomic B.,0,1st Round,Grand Slam,Grass,478,112,Struff J.L.,0,Tomic B.
2.37,1.53,5,2015-06-29,323,160,Smith J.P.,0,1st Round,Grand Slam,Grass,320,163,De Schepper K.,0,De Schepper K.
01.02,17.0,5,2015-06-29,4440,8,Raonic M.,0,1st Round,Grand Slam,Grass,763,63,Gimeno-Traver D.,0,Raonic M.
2.37,1.53,5,2015-06-29,615,86,Lajovic D.,0,1st Round,Grand Slam,Grass,20,861,Haas T.,0,Haas T.
1.16,5.0,5,2015-06-29,367,148,Ebden M.,0,1st Round,Grand Slam,Grass,549,93,Rola B.,0,Ebden M.
3.0,1.36,5,2015-06-29,548,94,Lacko L.,0,1st Round,Grand Slam,Grass,895,52,Johnson S.,0,Johnson S.
1.83,1.83,5,2015-06-29,941,48,Estrella Burgos V.,0,1st Round,Grand Slam,Grass,905,51,Becker B.,0,Estrella Burgos V.
10.0,01.06,5,2015-06-29,650,81,Souza J.,0,1st Round,Grand Slam,Grass,790,60,Giraldo S.,0,Giraldo S.
1.53,2.37,5,2015-06-29,353,151,Herbert P.H.,0,1st Round,Grand Slam,Grass,671,79,Chung H.,0,Herbert P.H.
15.0,01.03,5,2015-06-29,539,96,Pouille L.,0,1st Round,Grand Slam,Grass,2090,14,Anderson K.,0,Anderson K.
1.57,2.25,5,2015-06-29,496,105,Kudla D.,0,1st Round,Grand Slam,Grass,1502,23,Cuevas P.,0,Kudla D.
2.75,1.4,5,2015-06-29,882,53,Gabashvili T.,0,1st Round,Grand Slam,Grass,689,74,Zverev A.,0,Zverev A.
3.75,1.25,5,2015-06-29,463,120,Millman J.,0,1st Round,Grand Slam,Grass,1710,19,Robredo T.,0,Millman J.
9.0,01.07,5,2015-06-29,986,46,Sousa J.,0,1st Round,Grand Slam,Grass,5790,4,Wawrinka S.,0,Wawrinka S.
01.05,11.0,5,2015-06-29,1610,20,Gasquet R.,0,1st Round,Grand Slam,Grass,280,183,Saville L.,0,Gasquet R.
1.1,7.0,5,2015-06-29,975,47,Janowicz J.,0,1st Round,Grand Slam,Grass,647,82,Ilhan M.,0,Ilhan M.
